Player_id;Nombre de carton jaune;Nombre de carton rouge;Nombre de buts / 90 min;Nombre de passe décisives / 90 min;Expected goals / 90 min;Expected assisted / 90 min;Nombre de tirs (n'inclus pas les pénaltys) / 90 min;Nombre de tirs cadrés (n'inclus pas les pénaltys) / 90 min;Nombre de tirs sur coup franc;Nombre de passe réussie total;Nombre de passe tentés;Distance total des passes réussie (yards);Distance total des passes vers l'avant (yards);Nombre de passe réussie (entre 5 et 15 yards);Nombre de passe tentés (entre 5 et 15 yards);Nombre de passe réussie (entre 15 et 30 yards);Nombre de passe tentés (entre 15 et 30 yards);Nombre de passe réussie (plus de 30 yards);Nombre de passe tentés (plus de 30 yards);Passes avant un tir;Passes dans le dernier tier du terrain et qui finis par un tir;Passes réussie dans la surface;Passes réussie dans la surface qui finis sur une frappe ?????;Nombre de passes progressives;Action menant à un tir / 90 min;Passe dans le jeu amenant à un tir;Passe sur coups de pieds arreté amenant à un tir;Dribble réussie amenant à un tir;Faute qui conduit à un tir;Actions défensive amenant à un tir;Action menant à un but / 90 min;Passe dans le jeu amenant à un but;Passe sur coups de pieds arreté amenant à un but;Dribble réussie amenant à un but;Faute qui conduit à un but;Actions défensive amenant à un but;Nombre de joueurs taclés;Nombre de joueurs avec tacles réussie;Nombre de tacle dans le 1/3 du terrain;Nombre de tacle dans le 2/3 du terrain;Nombre de tacle dans le 3/3 du terrain;Nombre de dribbleur taclés;Nombre de fois ou le dribleur est passé;Nombre de pression réussie;Nombre de pression dans le 1/3 du terrain;Nombre de pression dans le 2/3 du terrain;Nombre de pression dans le 3/3 du terrain;Nombre de fois ou le joueurs a reçu un ballon;Nombre de ballon touchés dans sa surface;Nombre de ballon touchés dans la surface adv;Nombre de contrôle dans les pieds ;Nombre de ballon contrôle dans la surface adv;Fautes commises;Group
Daniel Baier2018;0.212765957;0;0;0.07;0.03;0.07;0.99;0.18;0;42.41134752;56.9858156;911.3120567;284.2198582;13.54609929;16.59574468;19.85815603;25.10638298;8.439716312;13.68794326;0.921985816;5.85106383;0.921985816;0.177304965;6.808510638;2.23;1.666666667;0.106382979;0.035460993;0.212765957;0.035460993;0.21;0.141843972;0.035460993;0;0;0;2.127659574;1.631205674;1.028368794;1.063829787;0.035460993;0.673758865;1.879432624;4.787234043;6.312056738;8.65248227;1.418439716;68.43971631;1.418439716;0.460992908;41.66666667;0.070921986;1.595744681;0
Daniel Brosinski2018;0;0;0.04;0.18;0.06;0.11;1.08;0.14;0.251798561;34.17266187;53.52517986;738.1294964;343.9208633;11.11510791;14.35251799;15.71942446;21.69064748;7.014388489;16.15107914;1.510791367;2.73381295;1.151079137;0.35971223;4.604316547;2.38;1.402877698;0.71942446;0;0.071942446;0.035971223;0.25;0.143884892;0.035971223;0;0.035971223;0;1.438848921;0.647482014;0.647482014;0.575539568;0.215827338;0.539568345;1.151079137;3.81294964;5.539568345;5.143884892;1.654676259;64.35251799;2.913669065;1.115107914;33.02158273;0.467625899;0.575539568;3
Daniel Caligiuri2018;0.12345679;0;0.19;0.31;0.14;0.14;1.02;0.49;0.030864198;38.45679012;55.12345679;733.8271605;333.4259259;15.0617284;17.90123457;17.90123457;23.54938272;4.938271605;11.75925926;1.419753086;2.25308642;0.740740741;0.308641975;4.537037037;2.68;1.512345679;0.586419753;0.339506173;0.061728395;0.12345679;0.43;0.185185185;0.154320988;0.092592593;0;0;2.99382716;2.037037037;1.604938272;1.080246914;0.308641975;1.358024691;1.913580247;5.864197531;8.055555556;9.043209877;2.530864198;67.4382716;2.438271605;2.098765432;38.7037037;0.524691358;1.172839506;3
Daniel Didavi2018;0.16064257;0;0.36;0.2;0.22;0.11;2.25;0.76;0.281124498;28.51405622;38.99598394;490.3212851;122.4096386;14.21686747;17.06827309;10.76305221;14.25702811;3.012048193;6.024096386;1.285140562;2.530120482;0.763052209;0.200803213;2.97188755;2.41;1.646586345;0.321285141;0.040160643;0.120481928;0.040160643;0.4;0.200803213;0.120481928;0;0;0.040160643;0.963855422;0.602409639;0.321285141;0.441767068;0.200803213;0.120481928;1.204819277;4.457831325;2.891566265;9.236947791;5.421686747;49.79919679;0.562248996;2.730923695;34.37751004;0.240963855;1.485943775;1
Daniel Ginczek2018;0.177514793;0;0.41;0;0.44;0.08;2.48;0.89;0.118343195;12.24852071;19.9408284;180.9467456;43.49112426;7.278106509;10.29585799;3.727810651;6.568047337;0.828402367;1.597633136;0.710059172;0.887573964;0.414201183;0;1.360946746;2.25;1.301775148;0;0.295857988;0.118343195;0.118343195;0.24;0.177514793;0;0;0;0;0.473372781;0.236686391;0.295857988;0;0.177514793;0.118343195;0.710059172;4.023668639;1.834319527;6.094674556;7.396449704;32.30769231;0.473372781;4.852071006;18.46153846;0.355029586;1.893491124;1
Daniel Opare2018;0.382165605;0;0;0;0.01;0.04;0.32;0.06;0;23.37579618;38.98089172;519.2993631;271.0828025;7.006369427;8.72611465;10.63694268;15.54140127;5.477707006;13.50318471;0.382165605;2.229299363;0.891719745;0.445859873;3.885350318;1.27;0.828025478;0.191082803;0.063694268;0.127388535;0.063694268;0;0;0;0;0;0;1.78343949;1.27388535;1.146496815;0.636942675;0;0.573248408;0.50955414;3.566878981;6.114649682;3.949044586;0.955414013;50.06369427;3.630573248;0.382165605;25.79617834;0.25477707;1.27388535;0
Danny Latza2018;0.268199234;0;0.08;0.04;0.08;0.1;1.57;0.34;0;37.12643678;47.93103448;755.7471264;181.1111111;12.79693487;16.09195402;17.66283525;21.37931034;6.283524904;9.348659004;1.302681992;3.486590038;0.689655172;0.114942529;4.176245211;2.56;1.83908046;0.229885057;0.153256705;0.114942529;0.153256705;0.23;0.229885057;0;0;0;0;1.954022989;1.149425287;0.804597701;0.842911877;0.30651341;0.498084291;2.183908046;6.590038314;6.475095785;13.14176245;4.329501916;60.68965517;2.222222222;1.762452107;38.73563218;0.076628352;2.030651341;3
Danny da Costa2018;0.074626866;0;0.07;0.15;0.09;0.12;0.75;0.15;0;37.8358209;52.53731343;696.4925373;303.7313433;16.11940299;19.17910448;17.46268657;23.13432836;4.029850746;8.507462687;0.895522388;2.089552239;0.970149254;0.597014925;4.328358209;1.42;1.194029851;0.149253731;0;0;0.074626866;0.3;0.223880597;0.074626866;0;0;0;2.985074627;1.791044776;0.895522388;1.194029851;0.895522388;0.597014925;0.671641791;6.343283582;6.119402985;5.746268657;4.029850746;64.70149254;2.611940299;1.940298507;33.73134328;0.149253731;0.820895522;3
David Abraham2018;0.1171875;0;0;0.08;0.02;0.01;0.47;0.04;0;42.2265625;51.2890625;981.5625;310.8984375;9.4140625;10.7421875;22.96875;25.5859375;9.4921875;14.4140625;0.234375;2.578125;0.1171875;0.078125;3.5546875;0.63;0.46875;0.0390625;0;0;0;0.08;0.0390625;0;0;0;0;1.6796875;1.09375;1.2109375;0.4296875;0.0390625;0.9375;0.6640625;2.890625;5.78125;2.578125;0.2734375;60.9765625;5.8984375;0.5078125;37.3046875;0;0.4296875;0
David Alaba2018;0.058139535;0;0.12;0.12;0.06;0.13;1.39;0.41;0.465116279;65.11627907;76.74418605;1073.662791;341.2790698;33.37209302;36.68604651;26.68604651;30.34883721;4.244186047;7.209302326;1.162790698;4.244186047;1.453488372;0.755813953;4.360465116;2.43;2.034883721;0.23255814;0.058139535;0;0;0.17;0.174418605;0;0;0;0;1.337209302;0.872093023;0.581395349;0.523255814;0.23255814;0.523255814;0.23255814;4.360465116;4.244186047;4.418604651;3.081395349;85.87209302;2.73255814;2.325581395;61.91860465;0.348837209;0.523255814;3
Davie Selke2018;0.19047619;0;0.48;0;0.35;0.08;2.24;1.1;0;13.42857143;22.04761905;170.1428571;30.95238095;9;12.76190476;3.523809524;6.380952381;0.380952381;0.952380952;0.666666667;0.666666667;0.142857143;0.047619048;0.714285714;2.29;1.142857143;0;0.333333333;0.523809524;0;0.48;0.142857143;0;0.047619048;0.19047619;0;0.476190476;0.333333333;0.142857143;0.19047619;0.142857143;0.047619048;0.333333333;4.238095238;1.238095238;10.66666667;8;34.71428571;1.047619048;4.857142857;18.61904762;0.857142857;2.857142857;1
Dayot Upamecano2018;0.119047619;0.03968254;0.12;0;0.07;0.02;0.4;0.32;0;48.0952381;57.3015873;1051.071429;390.9126984;14.32539683;16.54761905;23.01587302;26.19047619;10.23809524;13.61111111;0.238095238;3.015873016;0.198412698;0;4.087301587;0.64;0.555555556;0;0;0;0.079365079;0;0;0;0;0;0;2.222222222;1.428571429;1.468253968;0.674603175;0.079365079;0.595238095;0.833333333;3.76984127;7.46031746;3.73015873;0.317460317;68.80952381;5.833333333;0.515873016;43.21428571;0;1.23015873;0
Denis Zakaria2018;0.431372549;0;0.08;0.04;0.07;0.03;0.78;0.16;0;34.58823529;39.1372549;637.0196078;145.3333333;14.47058824;15.92156863;15.29411765;16.78431373;4.352941176;5.254901961;0.549019608;2.705882353;0.196078431;0;2.156862745;1.41;1.098039216;0;0.196078431;0.078431373;0.039215686;0.16;0.156862745;0;0;0;0;2.941176471;1.803921569;1.411764706;1.215686275;0.31372549;0.784313725;1.176470588;5.568627451;7.764705882;9.333333333;1.607843137;51.49019608;3.215686275;1.058823529;37.33333333;0.196078431;2.235294118;0
Dennis Aogo2018;0.230414747;0;0;0.28;0.04;0.08;0.74;0.05;0.092165899;44.42396313;54.93087558;900.7834101;219.3548387;16.9124424;18.89400922;18.70967742;21.24423963;8.387096774;13.68663594;1.105990783;2.258064516;0.64516129;0.092165899;3.410138249;1.84;1.198156682;0.599078341;0;0;0;0.28;0.092165899;0.138248848;0;0;0;1.705069124;0.69124424;0.921658986;0.64516129;0.138248848;0.414746544;0.552995392;3.225806452;4.884792627;7.97235023;1.751152074;61.98156682;1.705069124;1.33640553;35.66820276;0.138248848;1.520737327;0
Dennis Diekmeier2018;0.192307692;0;0;0.14;0.02;0.11;0.24;0.1;0;27.01923077;44.27884615;521.8269231;293.6538462;10.28846154;12.54807692;12.25961538;19.32692308;3.798076923;9.519230769;1.009615385;2.740384615;1.153846154;0.576923077;4.182692308;1.73;1.298076923;0.096153846;0.144230769;0.144230769;0.048076923;0.24;0.240384615;0;0;0;0;2.355769231;1.057692308;1.682692308;0.384615385;0.288461538;0.673076923;0.673076923;3.173076923;4.519230769;2.932692308;1.442307692;54.08653846;2.836538462;1.442307692;26.53846154;0.336538462;0.865384615;0
Dennis Geiger2018;0.511363636;0;0.11;0.06;0.08;0.08;1.19;0.28;0;39.48863636;46.36363636;723.5227273;156.875;15.45454545;16.875;18.92045455;21.13636364;4.261363636;6.818181818;1.420454545;3.238636364;1.079545455;0.056818182;4.034090909;2.61;2.215909091;0.227272727;0.056818182;0.056818182;0;0.11;0.113636364;0;0;0;0;2.727272727;1.931818182;1.022727273;1.420454545;0.284090909;0.795454545;1.647727273;7.159090909;6.704545455;14.09090909;2.897727273;56.98863636;1.363636364;1.022727273;40.90909091;0.170454545;3.011363636;0
Diego Demme2018;0.157480315;0;0;0.12;0.02;0.07;0.47;0.16;0;66.57480315;80.31496063;1205.275591;349.6456693;28.77952756;32.00787402;29.17322835;33.62204724;7.834645669;12.4015748;1.102362205;7.559055118;1.535433071;0.039370079;7.007874016;2.87;2.559055118;0.039370079;0.039370079;0.157480315;0.039370079;0.39;0.31496063;0;0;0.078740157;0;2.677165354;1.496062992;1.062992126;1.220472441;0.393700787;0.905511811;1.968503937;6.653543307;7.165354331;11.73228346;2.716535433;91.18110236;1.732283465;0.669291339;65.27559055;0.078740157;1.771653543;3
Divock Origi2018;0.091324201;0;0.27;0.09;0.36;0.11;2.93;1.1;0;14.20091324;18.90410959;206.6666667;34.61187215;8.264840183;10.0456621;4.703196347;6.210045662;0.684931507;1.232876712;0.639269406;0.730593607;0.273972603;0.136986301;0.730593607;1.78;0.95890411;0.0456621;0.182648402;0.410958904;0;0.27;0.091324201;0;0.0456621;0.136986301;0;0.273972603;0.091324201;0.0456621;0.182648402;0.0456621;0.091324201;0.365296804;4.246575342;1.917808219;9.680365297;7.808219178;32.19178082;0.913242009;4.657534247;25.47945205;0.821917808;1.415525114;1
Dominic Maroh2018;0;0;0;0;0.01;0.02;0.39;0.1;0;40.29411765;46.56862745;886.0784314;331.0784314;11.76470588;12.84313725;19.90196078;21.96078431;8.333333333;11.17647059;0.098039216;0.68627451;0.098039216;0;1.862745098;0.3;0.196078431;0;0;0;0;0;0;0;0;0;0;1.960784314;1.078431373;1.666666667;0.294117647;0;0.784313725;0.784313725;3.039215686;7.254901961;2.549019608;0.098039216;59.11764706;9.803921569;0.68627451;33.1372549;0;0.490196078;0
Dominik Kohr2018;0.486486486;0.054054054;0.05;0.05;0.2;0.08;2.16;0.22;0;41.56756757;50.81081081;741.4594595;194.1621622;19.13513514;22.05405405;17.08108108;19.45945946;4.594594595;7.243243243;0.810810811;4.594594595;0.864864865;0.054054054;4.756756757;2.27;1.837837838;0;0.108108108;0.054054054;0.162162162;0.27;0.216216216;0;0.054054054;0;0;1.945945946;1.081081081;0.810810811;1.027027027;0.108108108;0.594594595;1.351351351;5.405405405;5.945945946;9.297297297;2.486486486;62.27027027;1.783783784;2.486486486;40.91891892;0.378378378;2.432432432;0
Dominique Heintz2018;0.096774194;0;0.03;0;0.01;0.01;0.29;0.13;0;39.74193548;48.19354839;916.2903226;357.6774194;10.48387097;11.51612903;19.32258065;21.25806452;9.741935484;14.77419355;0.129032258;4.483870968;0.322580645;0.064516129;4.161290323;0.55;0.451612903;0;0.032258065;0;0;0.1;0.064516129;0;0;0;0;1.806451613;1.129032258;1.387096774;0.419354839;0;0.612903226;1.096774194;3.225806452;7.322580645;2.129032258;0.096774194;58.32258065;6.677419355;0.451612903;36.58064516;0;0.806451613;0
Douglas Santos2018;0.227272727;0;0.04;0.04;0.04;0.07;0.83;0.26;0.037878788;39.6969697;56.5530303;771.2878788;349.5454545;16.74242424;19.46969697;15.83333333;22.04545455;6.363636364;12.08333333;0.909090909;3.939393939;1.363636364;0.606060606;5.454545455;1.97;1.401515152;0.227272727;0.265151515;0;0.037878788;0.08;0.037878788;0.037878788;0;0;0;3.371212121;1.931818182;2.007575758;1.25;0.113636364;1.401515152;1.628787879;6.136363636;8.371212121;8.03030303;1.856060606;70.98484848;3.522727273;0.795454545;37.12121212;0.227272727;1.515151515;0
Emil Berggreen2018;0.27027027;0;0.54;0.27;0.27;0.06;1.61;0.94;0;13.24324324;21.89189189;162.5675676;30.27027027;8.783783784;12.83783784;2.702702703;5.135135135;0.810810811;1.486486486;0.810810811;0.540540541;0.810810811;0;1.216216216;1.21;1.216216216;0;0;0;0;0.13;0.135135135;0;0;0;0;0.540540541;0.540540541;0;0.135135135;0.405405405;0.135135135;0.540540541;3.108108108;0.945945946;7.027027027;6.486486486;34.05405405;1.351351351;4.864864865;17.2972973;0.135135135;2.837837838;1
Emil Forsberg2018;0;0.065789474;0.13;0.13;0.25;0.21;2.23;0.53;0.460526316;30.65789474;41.57894737;480;145.3947368;17.03947368;20.06578947;9.342105263;12.03947368;3.289473684;7.434210526;2.828947368;2.302631579;1.118421053;0.065789474;2.960526316;4.93;3.092105263;1.578947368;0.065789474;0.131578947;0;0.39;0.263157895;0.131578947;0;0;0;1.184210526;0.526315789;0.197368421;0.592105263;0.394736842;0.328947368;0.986842105;5.131578947;2.302631579;8.75;5.197368421;54.93421053;0.526315789;3.157894737;39.73684211;0.592105263;1.052631579;3
Emiliano Insúa2018;0.085470085;0;0;0.09;0.02;0.08;0.47;0.13;0;32.86324786;45.81196581;605.6837607;233.4615385;14.1025641;15.85470085;14.4017094;19.14529915;3.888888889;8.803418803;0.982905983;2.008547009;0.982905983;0.555555556;2.948717949;1.79;1.153846154;0.299145299;0.213675214;0.042735043;0.042735043;0.17;0.085470085;0.042735043;0.042735043;0;0;1.923076923;1.41025641;1.068376068;0.811965812;0.042735043;0.641025641;1.324786325;5;7.136752137;5.897435897;2.64957265;57.39316239;3.247863248;0.94017094;32.86324786;0.170940171;0.94017094;0
Erik Thommy2018;0;0;0.18;0.37;0.21;0.16;2.66;0.83;0.825688073;20.55045872;31.65137615;371.6513761;131.559633;10;12.01834862;6.422018349;10.55045872;3.302752294;6.972477064;2.018348624;1.651376147;1.100917431;0.366972477;2.752293578;3.49;1.376146789;1.100917431;0.183486239;0.550458716;0;0.83;0.366972477;0;0.091743119;0.091743119;0;1.559633028;1.100917431;0.458715596;0.733944954;0.366972477;0.642201835;1.100917431;5.963302752;5.963302752;9.541284404;4.95412844;44.7706422;0.917431193;1.834862385;28.89908257;0.550458716;1.28440367;1
Ermin Bičakčić2018;0.655737705;0;0;0;0.06;0.01;0.33;0.33;0;41.31147541;48.68852459;841.4754098;279.1803279;12.45901639;14.26229508;22.78688525;24.75409836;5.737704918;8.360655738;0.163934426;2.950819672;0.327868852;0;3.114754098;0.82;0.327868852;0;0.163934426;0.163934426;0;0.49;0;0;0.163934426;0.163934426;0;2.786885246;1.475409836;1.147540984;1.31147541;0.327868852;0.163934426;1.639344262;5.081967213;9.508196721;6.06557377;0.983606557;61.47540984;6.229508197;0.655737705;35.73770492;0;1.639344262;0
Fabian Frei2018;0.112359551;0;0.11;0;0.06;0.05;1.01;0.45;0;36.96629213;46.40449438;747.752809;202.8089888;13.25842697;15.84269663;17.41573034;20.11235955;5.842696629;9.213483146;0.898876404;3.483146067;0.449438202;0;4.494382022;2.58;2.02247191;0;0.112359551;0;0.224719101;0.11;0.112359551;0;0;0;0;1.797752809;1.123595506;0.337078652;1.123595506;0.337078652;0.224719101;1.235955056;4.943820225;5.168539326;11.46067416;2.134831461;54.60674157;1.797752809;0.674157303;34.49438202;0.112359551;1.348314607;0
Fabian Lustenberger2018;0.170454545;0;0;0;0.01;0.05;0.23;0;0;39.82954545;48.06818182;904.7727273;195.3409091;10.56818182;12.55681818;19.26136364;22.15909091;9.715909091;12.67045455;0.397727273;2.272727273;0.284090909;0.056818182;2.897727273;1.02;0.909090909;0;0;0.113636364;0;0.06;0.056818182;0;0;0;0;2.670454545;1.420454545;1.420454545;1.136363636;0.113636364;0.738636364;0.738636364;5.340909091;7.329545455;8.352272727;1.363636364;60.90909091;4.943181818;0.397727273;33.86363636;0.056818182;1.079545455;0
Felix Klaus2018;0.227272727;0;0.18;0.09;0.21;0.09;2.5;1.04;0.454545455;22.13636364;31.18181818;360.8636364;134.2272727;11.45454545;14.04545455;7.409090909;9.681818182;2.5;5.227272727;1.363636364;1.136363636;0.818181818;0.409090909;2;3.36;1.363636364;0.727272727;0.181818182;0.681818182;0.045454545;0.45;0.090909091;0.090909091;0;0.181818182;0;2.090909091;1.272727273;0.863636364;0.863636364;0.363636364;0.318181818;1.681818182;6.227272727;5.045454545;11.81818182;4.863636364;45.5;1.181818182;3.181818182;29.09090909;0.772727273;1.272727273;1
Filip Kostić2018;0.073800738;0;0.18;0.04;0.26;0.11;2.29;0.96;0.110701107;16.93726937;28.67158672;290.99631;103.9852399;8.339483395;11.95571956;6.273062731;9.63099631;1.771217712;4.723247232;0.885608856;0.922509225;1.143911439;0.590405904;2.58302583;2.17;1.328413284;0.184501845;0.110701107;0.295202952;0.073800738;0.15;0.073800738;0;0.036900369;0;0;1.734317343;0.848708487;0.664206642;0.627306273;0.442804428;0.36900369;0.922509225;5.756457565;3.542435424;8.487084871;6.420664207;43.46863469;0.516605166;4.42804428;29.85239852;1.033210332;1.291512915;1
Fin Bartels2018;0;0;0.16;0.24;0.24;0.28;1.77;0.72;0;22.64;31.12;374.56;93.76;11.36;14.4;9.12;12.16;1.76;2.8;1.92;1.52;1.12;0.4;2.4;3.61;2.72;0.08;0.24;0.4;0;0.4;0.24;0.08;0;0.08;0;0.88;0.56;0.48;0.16;0.24;0.32;0.8;3.84;2.08;9.04;6;44.56;0.4;4.56;37.52;0.8;0.8;1
Florian Grillitsch2018;0.238095238;0;0.05;0.1;0.06;0.08;0.86;0.29;0;41.71428571;50.71428571;842.2857143;230.9047619;15.04761905;17.33333333;19.33333333;21.9047619;6.761904762;9.380952381;1.19047619;4.285714286;0.714285714;0.095238095;5.047619048;2.33;1.952380952;0.047619048;0.142857143;0.095238095;0;0.19;0.142857143;0;0;0;0;3.238095238;2.238095238;1.666666667;1.428571429;0.142857143;0.952380952;1.761904762;8.333333333;8.047619048;13.14285714;2.428571429;61.57142857;2.571428571;1.047619048;37.66666667;0.19047619;1.380952381;0
Florian Kainz2018;0.263157895;0;0.16;0.16;0.17;0.18;1.89;0.63;0.263157895;28.84210526;41.31578947;559.2631579;212.2631579;12.42105263;15.10526316;11.84210526;15.52631579;4;8.578947368;2;3;1.631578947;0.526315789;5.105263158;3.81;2.210526316;1;0.105263158;0.157894737;0.052631579;0.21;0.157894737;0.052631579;0;0;0;1.473684211;0.736842105;0.473684211;0.842105263;0.157894737;0.368421053;0.842105263;4.157894737;3.368421053;10.63157895;4.210526316;53.42105263;0.526315789;2.473684211;38.89473684;0.578947368;1.842105263;3
Florian Kath2018;0.4;0;0.13;0;0.12;0.03;1.87;0.67;0;19.06666667;27.73333333;320.4;81.33333333;9.866666667;12.66666667;7.6;10;1.066666667;3.333333333;0.666666667;2.266666667;0.666666667;0.133333333;2.533333333;2.54;1.466666667;0;0.266666667;0.4;0.133333333;0.54;0.266666667;0;0.133333333;0.133333333;0;1.6;1.066666667;0.266666667;1.066666667;0.266666667;1.066666667;1.066666667;6.8;5.333333333;14.13333333;6.266666667;43.33333333;0.133333333;3.466666667;33.6;0.8;2.8;1
Florian Niederlechner2018;0.12987013;0;0.26;0;0.37;0.05;2.84;0.9;0;11.94805195;16.49350649;206.6233766;40.25974026;5.584415584;7.402597403;5.064935065;5.974025974;0.909090909;1.948051948;0.649350649;0.779220779;0.38961039;0.12987013;1.298701299;2.07;0.909090909;0;0.12987013;0.779220779;0.12987013;0.13;0;0;0.12987013;0;0;0.779220779;0.519480519;0.25974026;0.25974026;0.25974026;0.12987013;0.38961039;4.285714286;3.636363636;12.33766234;7.272727273;30;0.649350649;3.766233766;22.46753247;0.38961039;2.077922078;1
Franck Ribéry2018;0.223880597;0;0.37;0.07;0.25;0.35;1.42;0.6;0;51.49253731;61.26865672;875;204.7761194;26.49253731;29.92537313;18.65671642;21.71641791;5.373134328;7.313432836;2.388059701;3.358208955;2.76119403;0.373134328;6.119402985;5.47;3.955223881;0.298507463;0.52238806;0.597014925;0.074626866;0.68;0.373134328;0;0.223880597;0.074626866;0;0.970149254;0.746268657;0.373134328;0.298507463;0.298507463;0.597014925;0.820895522;4.850746269;4.029850746;7.76119403;5.447761194;75.89552239;0.52238806;6.044776119;64.47761194;1.940298507;0.820895522;3
Franco Di Santo2018;0.217391304;0;0.16;0.05;0.2;0.1;1.63;0.76;0;17.66304348;26.25;289.2391304;53.36956522;10.32608696;13.75;5.380434783;8.369565217;1.630434783;2.554347826;0.869565217;1.086956522;0.760869565;0.380434783;1.576086957;1.74;1.25;0;0.108695652;0.108695652;0;0.22;0.163043478;0;0;0.054347826;0;0.706521739;0.597826087;0.163043478;0.380434783;0.163043478;0.108695652;0.652173913;6.304347826;1.25;10;10.27173913;36.30434783;1.195652174;3.152173913;23.09782609;0.489130435;3.097826087;1
Frederik Sørensen2018;0.405405405;0;0.09;0.04;0.1;0.03;0.72;0.18;0;32.92792793;45.4954955;784.3693694;337.027027;7.882882883;9.90990991;15.81081081;19.00900901;8.918918919;15.72072072;0.315315315;2.837837838;0.36036036;0.09009009;3.783783784;0.9;0.675675676;0.09009009;0;0;0.045045045;0.09;0.045045045;0.045045045;0;0;0;2.297297297;1.486486486;1.486486486;0.675675676;0.135135135;0.990990991;0.945945946;4.72972973;7.432432432;4.63963964;0.765765766;58.10810811;6.801801802;1.081081081;28.51351351;0;1.846846847;0
